name,cell_id,base_name,strategy,sweep_key,sweep_params,env_id,checkpoint_epoch,checkpoint_run_dir,config_sha256,manifest_sha256,manifest_file_sha256,episodes,goal_offset,success_rate,plans,steps,latent_work_total,bits_used_total,dynamics_flops_total,cem_cost_calls,candidate_action_values,pop_size,elite_frac,topk,n_iter,plan_time_total_sec,wall_time_sec,schedule_level_counts,schedule_k_counts,schedule,role,seed,output_json
published,upstream_lewm_converted,published,upstream_lewm_converted,{},{},swm/PushT-v1,0,checkpoints_mwm/upstream_lewm_pusht,0bb6bf9a4bdff73f0e978e3ac4870c4cc9d2231dc626b39fd937ea11259d1ef7,825e8f50c31440e37fdfdae99680f51c928491c54a30292f9a249574ca23a2c5,0d16487fc594a85dc13b70845e6d11a13818ccc3378b8ae374c51c8b0e14df6b,100,25,87.0,4,100,1728000000,55296000000,508789425600000,6000,90000000,300,0.1,30,30,246.9972148030065,275.6874301319476,"{""0"": 6000}","{""192"": 6000}","{'enabled': True, 'mpc': {'mode': 'fixed', 'level': 'finest'}, 'cem': {'mode': 'fixed', 'level': 'base'}, 'rollout': {'mode': 'fixed', 'level': 'base'}}",upstream_lewm_converted,2002,reports/research/k192_sepopt_published_parity_20260924/final_n100/pusht/seed_2002/000_published/eval.json
sepopt_k192_20260922,sepopt_k192_20260922,sepopt_k192_20260922,sepopt_k192_20260922,{},{},swm/PushT-v1,0,checkpoints_mwm/mwm_paper10_pusht_k192_sepopt_retrain_20260922,bb7d3d32e6daebde5729ee78ec9492eadcb95527fefa2bbd3e057fc94dbcda6e,825e8f50c31440e37fdfdae99680f51c928491c54a30292f9a249574ca23a2c5,0d16487fc594a85dc13b70845e6d11a13818ccc3378b8ae374c51c8b0e14df6b,100,25,93.0,4,100,1728000000,55296000000,508789425600000,6000,90000000,300,0.1,30,30,248.56814392795786,274.30318648996763,"{""0"": 6000}","{""192"": 6000}","{'enabled': True, 'mpc': {'mode': 'fixed', 'level': 'finest'}, 'cem': {'mode': 'fixed', 'level': 'base'}, 'rollout': {'mode': 'fixed', 'level': 'base'}}",sepopt_k192_20260922,2002,reports/research/k192_sepopt_published_parity_20260924/final_n100/pusht/seed_2002/001_sepopt_k192_20260922/eval.json
