name,cell_id,base_name,strategy,sweep_key,sweep_params,env_id,checkpoint_epoch,checkpoint_run_dir,config_sha256,manifest_sha256,manifest_file_sha256,episodes,goal_offset,success_rate,plans,steps,latent_work_total,bits_used_total,dynamics_flops_total,cem_cost_calls,candidate_action_values,pop_size,elite_frac,topk,n_iter,plan_time_total_sec,wall_time_sec,schedule_level_counts,schedule_k_counts,schedule,role,seed,output_json
published,upstream_lewm_converted,published,upstream_lewm_converted,{},{},swm/OGBCube-v0,0,checkpoints_mwm/upstream_lewm_ogb_cube,2c736b75593753f685d35e972dfa72ea6316c810b0373b2010c4bc8af3075e84,8b7f77d4d58ccf32683e836f47498890bc1db58a00021a74a08d7cf73ab3c8c5,776006d039b28a2db5a2ff9ff69a04874a424c1089430f4d2a63dd96aea0457e,50,25,72.0,2,50,288000000,9216000000,84799587600000,1000,37500000,300,0.1,30,10,41.818906996166334,126.85406653303653,"{""0"": 1000}","{""192"": 1000}","{'enabled': True, 'mpc': {'mode': 'fixed', 'level': 'finest'}, 'cem': {'mode': 'fixed', 'level': 'base'}, 'rollout': {'mode': 'fixed', 'level': 'base'}}",upstream_lewm_converted,0,reports/research/k192_sepopt_published_parity_20260924/screen_n50/ogb_cube/seed_0/000_published/eval.json
sepopt_k192_20260922,sepopt_k192_20260922,sepopt_k192_20260922,sepopt_k192_20260922,{},{},swm/OGBCube-v0,0,checkpoints_mwm/mwm_paper10_ogb_cube_k192_sepopt_retrain_20260922,8ea206d9a6f05a312e650d022872a2b7bec41f3de5f667cbd3f50189c530fe16,8b7f77d4d58ccf32683e836f47498890bc1db58a00021a74a08d7cf73ab3c8c5,776006d039b28a2db5a2ff9ff69a04874a424c1089430f4d2a63dd96aea0457e,50,25,78.0,2,50,288000000,9216000000,84799587600000,1000,37500000,300,0.1,30,10,41.303656777134165,123.5010332451202,"{""0"": 1000}","{""192"": 1000}","{'enabled': True, 'mpc': {'mode': 'fixed', 'level': 'finest'}, 'cem': {'mode': 'fixed', 'level': 'base'}, 'rollout': {'mode': 'fixed', 'level': 'base'}}",sepopt_k192_20260922,0,reports/research/k192_sepopt_published_parity_20260924/screen_n50/ogb_cube/seed_0/001_sepopt_k192_20260922/eval.json
