name,cell_id,base_name,strategy,sweep_key,sweep_params,env_id,checkpoint_epoch,checkpoint_run_dir,config_sha256,manifest_sha256,manifest_file_sha256,episodes,goal_offset,success_rate,plans,steps,latent_work_total,bits_used_total,dynamics_flops_total,cem_cost_calls,candidate_action_values,pop_size,elite_frac,topk,n_iter,plan_time_total_sec,wall_time_sec,schedule_level_counts,schedule_k_counts,schedule,role,seed,output_json
published,upstream_lewm_converted,published,upstream_lewm_converted,{},{},swm/OGBCube-v0,0,checkpoints_mwm/upstream_lewm_ogb_cube,8c77d417017babb310202a31996edf2515c6c0cdc71d1d989b4ec94338a51a3b,0c248dabd6d13fa540b58101587269c4c51f8362061fa04b02afa5fbfe1a73ab,8b2a3158996ed3c81d3eba1f3d4c32d25c09f0057629b6268afaa4c48a3ba02a,100,25,74.0,4,100,576000000,18432000000,169599175200000,2000,75000000,300,0.1,30,10,84.07688415027224,192.8568170829676,"{""0"": 2000}","{""192"": 2000}","{'enabled': True, 'mpc': {'mode': 'fixed', 'level': 'finest'}, 'cem': {'mode': 'fixed', 'level': 'base'}, 'rollout': {'mode': 'fixed', 'level': 'base'}}",upstream_lewm_converted,86604,reports/research/k192_sepopt_published_parity_20260924/final_n100/ogb_cube/seed_86604/000_published/eval.json
sepopt_k192_20260922,sepopt_k192_20260922,sepopt_k192_20260922,sepopt_k192_20260922,{},{},swm/OGBCube-v0,0,checkpoints_mwm/mwm_paper10_ogb_cube_k192_sepopt_retrain_20260922,b7aa55e537a30ed49a2378f723db2c26848cf1687853feb46eda45174e2b611f,0c248dabd6d13fa540b58101587269c4c51f8362061fa04b02afa5fbfe1a73ab,8b2a3158996ed3c81d3eba1f3d4c32d25c09f0057629b6268afaa4c48a3ba02a,100,25,72.0,4,100,576000000,18432000000,169599175200000,2000,75000000,300,0.1,30,10,82.8343070934061,188.73742811591364,"{""0"": 2000}","{""192"": 2000}","{'enabled': True, 'mpc': {'mode': 'fixed', 'level': 'finest'}, 'cem': {'mode': 'fixed', 'level': 'base'}, 'rollout': {'mode': 'fixed', 'level': 'base'}}",sepopt_k192_20260922,86604,reports/research/k192_sepopt_published_parity_20260924/final_n100/ogb_cube/seed_86604/001_sepopt_k192_20260922/eval.json
