name,cell_id,base_name,strategy,sweep_key,sweep_params,env_id,checkpoint_epoch,checkpoint_run_dir,config_sha256,manifest_sha256,manifest_file_sha256,episodes,goal_offset,success_rate,plans,steps,latent_work_total,bits_used_total,dynamics_flops_total,cem_cost_calls,candidate_action_values,pop_size,elite_frac,topk,n_iter,plan_time_total_sec,wall_time_sec,schedule_level_counts,schedule_k_counts,schedule,role,seed,output_json
published,upstream_lewm_converted,published,upstream_lewm_converted,{},{},swm/ReacherDMControl-v0,0,checkpoints_mwm/upstream_lewm_reacher,62e06d385b65d3934dc4456024930490fcf7208727585ab34e7fdb02e11fe2e6,1fd3887563d1437a1d47eb2096a8608aca125a316d3b62e5f308392ba9a74d95,77ca6763769598292d114888d78979a7c6a07ea0362dbb55d714ec6a72d3351c,100,25,96.0,4,100,576000000,18432000000,169596475200000,2000,30000000,300,0.1,30,10,83.07173213479109,125.88694227905944,"{""0"": 2000}","{""192"": 2000}","{'enabled': True, 'mpc': {'mode': 'fixed', 'level': 'finest'}, 'cem': {'mode': 'fixed', 'level': 'base'}, 'rollout': {'mode': 'fixed', 'level': 'base'}}",upstream_lewm_converted,2002,reports/research/k192_sepopt_published_parity_20260924/final_n100/reacher/seed_2002/000_published/eval.json
sepopt_k192_20260922,sepopt_k192_20260922,sepopt_k192_20260922,sepopt_k192_20260922,{},{},swm/ReacherDMControl-v0,0,checkpoints_mwm/mwm_paper10_reacher_k192_sepopt_retrain_20260922,1a49085c9cc231e76bef1ce3c9889c74eab21c1754f7dd363c05b985814c22c7,1fd3887563d1437a1d47eb2096a8608aca125a316d3b62e5f308392ba9a74d95,77ca6763769598292d114888d78979a7c6a07ea0362dbb55d714ec6a72d3351c,100,25,99.0,4,100,576000000,18432000000,169596475200000,2000,30000000,300,0.1,30,10,84.32097474811599,122.68341243383475,"{""0"": 2000}","{""192"": 2000}","{'enabled': True, 'mpc': {'mode': 'fixed', 'level': 'finest'}, 'cem': {'mode': 'fixed', 'level': 'base'}, 'rollout': {'mode': 'fixed', 'level': 'base'}}",sepopt_k192_20260922,2002,reports/research/k192_sepopt_published_parity_20260924/final_n100/reacher/seed_2002/001_sepopt_k192_20260922/eval.json
