name,cell_id,base_name,strategy,sweep_key,sweep_params,env_id,checkpoint_epoch,checkpoint_run_dir,config_sha256,manifest_sha256,manifest_file_sha256,episodes,goal_offset,success_rate,plans,steps,latent_work_total,bits_used_total,dynamics_flops_total,cem_cost_calls,candidate_action_values,pop_size,elite_frac,topk,n_iter,plan_time_total_sec,wall_time_sec,schedule_level_counts,schedule_k_counts,schedule,role,seed,output_json
published,upstream_lewm_converted,published,upstream_lewm_converted,{},{},swm/ReacherDMControl-v0,0,checkpoints_mwm/upstream_lewm_reacher,925d2b7a3726f994c47b79a2a4e36cfb0d41615399ab8c21a73bea7b386a9670,e98a8a3fb5a9b44f4111c77f723907823c7ac650a4a522752e69df7113d99f58,901abde97fcbd0c4b518160602af991576e410c65dca502628fba4330c7fc7ce,50,25,90.0,2,50,288000000,9216000000,84798237600000,1000,15000000,300,0.1,30,10,40.852880160091445,73.61157266283408,"{""0"": 1000}","{""192"": 1000}","{'enabled': True, 'mpc': {'mode': 'fixed', 'level': 'finest'}, 'cem': {'mode': 'fixed', 'level': 'base'}, 'rollout': {'mode': 'fixed', 'level': 'base'}}",upstream_lewm_converted,42,reports/research/k192_sepopt_published_parity_20260924/screen_n50/reacher/seed_42/000_published/eval.json
sepopt_k192_20260922,sepopt_k192_20260922,sepopt_k192_20260922,sepopt_k192_20260922,{},{},swm/ReacherDMControl-v0,0,checkpoints_mwm/mwm_paper10_reacher_k192_sepopt_retrain_20260922,eb411ee8ce10fbd98bae10bd31eef8cb85df93b41069326c19c52ae2fc059aba,e98a8a3fb5a9b44f4111c77f723907823c7ac650a4a522752e69df7113d99f58,901abde97fcbd0c4b518160602af991576e410c65dca502628fba4330c7fc7ce,50,25,94.0,2,50,288000000,9216000000,84798237600000,1000,15000000,300,0.1,30,10,40.60639814985916,70.60118639608845,"{""0"": 1000}","{""192"": 1000}","{'enabled': True, 'mpc': {'mode': 'fixed', 'level': 'finest'}, 'cem': {'mode': 'fixed', 'level': 'base'}, 'rollout': {'mode': 'fixed', 'level': 'base'}}",sepopt_k192_20260922,42,reports/research/k192_sepopt_published_parity_20260924/screen_n50/reacher/seed_42/001_sepopt_k192_20260922/eval.json
