name,cell_id,base_name,strategy,sweep_key,sweep_params,env_id,checkpoint_epoch,checkpoint_run_dir,config_sha256,manifest_sha256,manifest_file_sha256,episodes,goal_offset,success_rate,plans,steps,latent_work_total,bits_used_total,dynamics_flops_total,cem_cost_calls,candidate_action_values,pop_size,elite_frac,topk,n_iter,plan_time_total_sec,wall_time_sec,schedule_level_counts,schedule_k_counts,schedule,role,seed,output_json
published,upstream_lewm_converted,published,upstream_lewm_converted,{},{},swm/PushT-v1,0,checkpoints_mwm/upstream_lewm_pusht,b0bf857f93686bc9daf4808f1e5b38286c0335aee182573b3c1967ee7cfbc970,ffd3d2c6bc002eeb0418676bc877dd9aab2a01c13411ffb33332cfaf822b4b49,b8942712be1e346f164f65b54a54f7773f2202f8d579656e6a9412972a3faece,50,25,84.0,2,50,864000000,27648000000,254394712800000,3000,45000000,300,0.1,30,30,123.10371451894753,149.2401558200363,"{""0"": 3000}","{""192"": 3000}","{'enabled': True, 'mpc': {'mode': 'fixed', 'level': 'finest'}, 'cem': {'mode': 'fixed', 'level': 'base'}, 'rollout': {'mode': 'fixed', 'level': 'base'}}",upstream_lewm_converted,2,reports/research/k192_sepopt_published_parity_20260924/screen_n50/pusht/seed_2/000_published/eval.json
sepopt_k192_20260922,sepopt_k192_20260922,sepopt_k192_20260922,sepopt_k192_20260922,{},{},swm/PushT-v1,0,checkpoints_mwm/mwm_paper10_pusht_k192_sepopt_retrain_20260922,772efd693529e0a16562ded8566aa64dee84b8b7adf184635ac7cab5d8c48979,ffd3d2c6bc002eeb0418676bc877dd9aab2a01c13411ffb33332cfaf822b4b49,b8942712be1e346f164f65b54a54f7773f2202f8d579656e6a9412972a3faece,50,25,98.0,2,50,864000000,27648000000,254394712800000,3000,45000000,300,0.1,30,30,123.96665478311479,147.12250529997982,"{""0"": 3000}","{""192"": 3000}","{'enabled': True, 'mpc': {'mode': 'fixed', 'level': 'finest'}, 'cem': {'mode': 'fixed', 'level': 'base'}, 'rollout': {'mode': 'fixed', 'level': 'base'}}",sepopt_k192_20260922,2,reports/research/k192_sepopt_published_parity_20260924/screen_n50/pusht/seed_2/001_sepopt_k192_20260922/eval.json
