Loaded 10000 rollouts
Loaded 10000 rollouts
Ignored short sequence #2316: len=81, num_frames=101
Ignored short sequence #2326: len=100, num_frames=101
Ignored short sequence #2329: len=73, num_frames=101
Ignored short sequence #2332: len=94, num_frames=101
Ignored short sequence #2333: len=73, num_frames=101
Ignored short sequence #2339: len=67, num_frames=101
Ignored short sequence #2346: len=65, num_frames=101
Ignored short sequence #2348: len=67, num_frames=101
Ignored short sequence #2349: len=89, num_frames=101
Ignored short sequence #2350: len=83, num_frames=101
Ignored short sequence #2361: len=83, num_frames=101
Ignored short sequence #2363: len=89, num_frames=101
Ignored short sequence #2367: len=97, num_frames=101
Ignored short sequence #2375: len=49, num_frames=101
Ignored short sequence #2377: len=100, num_frames=101
Ignored short sequence #2387: len=90, num_frames=101
Ignored short sequence #2390: len=75, num_frames=101
Ignored short sequence #2397: len=92, num_frames=101
Ignored short sequence #2410: len=71, num_frames=101
Ignored short sequence #2417: len=67, num_frames=101
Ignored short sequence #2418: len=84, num_frames=101
Ignored short sequence #2419: len=67, num_frames=101
Ignored short sequence #2420: len=67, num_frames=101
Ignored short sequence #2421: len=99, num_frames=101
Ignored short sequence #2427: len=95, num_frames=101
Ignored short sequence #2428: len=99, num_frames=101
Ignored short sequence #2434: len=90, num_frames=101
Ignored short sequence #2441: len=60, num_frames=101
Ignored short sequence #2442: len=97, num_frames=101
Ignored short sequence #2448: len=92, num_frames=101
Ignored short sequence #2450: len=67, num_frames=101
Ignored short sequence #2453: len=67, num_frames=101
Ignored short sequence #2456: len=80, num_frames=101
Ignored short sequence #2458: len=56, num_frames=101
Ignored short sequence #2459: len=92, num_frames=101
Ignored short sequence #2464: len=99, num_frames=101
Ignored short sequence #2465: len=89, num_frames=101
Ignored short sequence #2467: len=80, num_frames=101
Ignored short sequence #2477: len=68, num_frames=101
Ignored short sequence #2482: len=64, num_frames=101
Ignored short sequence #2484: len=89, num_frames=101
Ignored short sequence #2487: len=69, num_frames=101
Ignored short sequence #2490: len=73, num_frames=101
Ignored short sequence #2491: len=56, num_frames=101
Ignored short sequence #2492: len=70, num_frames=101
Ignored short sequence #2495: len=49, num_frames=101
Ignored short sequence #2500: len=92, num_frames=101
Ignored short sequence #2501: len=83, num_frames=101
Ignored short sequence #2515: len=64, num_frames=101
Ignored short sequence #2517: len=96, num_frames=101
Ignored short sequence #2519: len=68, num_frames=101
Ignored short sequence #2520: len=97, num_frames=101
Ignored short sequence #2521: len=95, num_frames=101
Ignored short sequence #2522: len=67, num_frames=101
Ignored short sequence #2525: len=82, num_frames=101
Ignored short sequence #2526: len=89, num_frames=101
Ignored short sequence #2533: len=67, num_frames=101
Ignored short sequence #2536: len=64, num_frames=101
Ignored short sequence #2537: len=94, num_frames=101
Ignored short sequence #2549: len=67, num_frames=101
Ignored short sequence #2550: len=64, num_frames=101
Ignored short sequence #2554: len=83, num_frames=101
Ignored short sequence #2555: len=97, num_frames=101
Ignored short sequence #2560: len=71, num_frames=101
Ignored short sequence #2564: len=69, num_frames=101
Ignored short sequence #2573: len=95, num_frames=101
Ignored short sequence #2574: len=96, num_frames=101
Ignored short sequence #2575: len=69, num_frames=101
Ignored short sequence #2588: len=92, num_frames=101
Ignored short sequence #2600: len=99, num_frames=101
Ignored short sequence #2608: len=78, num_frames=101
Ignored short sequence #2617: len=95, num_frames=101
Ignored short sequence #2618: len=78, num_frames=101
Ignored short sequence #2628: len=68, num_frames=101
Ignored short sequence #2631: len=65, num_frames=101
Ignored short sequence #2638: len=92, num_frames=101
Ignored short sequence #2640: len=90, num_frames=101
Ignored short sequence #2641: len=85, num_frames=101
Ignored short sequence #2642: len=82, num_frames=101
Ignored short sequence #2643: len=98, num_frames=101
Ignored short sequence #2647: len=73, num_frames=101
Ignored short sequence #2650: len=94, num_frames=101
Ignored short sequence #2651: len=97, num_frames=101
Ignored short sequence #2652: len=83, num_frames=101
Ignored short sequence #2654: len=69, num_frames=101
Ignored short sequence #2655: len=60, num_frames=101
Ignored short sequence #2656: len=67, num_frames=101
Ignored short sequence #2658: len=97, num_frames=101
Ignored short sequence #2659: len=83, num_frames=101
Ignored short sequence #2670: len=97, num_frames=101
Ignored short sequence #2672: len=69, num_frames=101
Ignored short sequence #2682: len=65, num_frames=101
Ignored short sequence #2689: len=71, num_frames=101
Ignored short sequence #2693: len=95, num_frames=101
Ignored short sequence #2694: len=83, num_frames=101
Ignored short sequence #2696: len=67, num_frames=101
Ignored short sequence #2698: len=83, num_frames=101
Ignored short sequence #2706: len=89, num_frames=101
Ignored short sequence #2709: len=81, num_frames=101
Ignored short sequence #2713: len=96, num_frames=101
Ignored short sequence #2714: len=73, num_frames=101
Ignored short sequence #2715: len=60, num_frames=101
Ignored short sequence #2717: len=67, num_frames=101
Ignored short sequence #2722: len=73, num_frames=101
Ignored short sequence #2725: len=83, num_frames=101
Ignored short sequence #2729: len=65, num_frames=101
Ignored short sequence #2735: len=84, num_frames=101
Ignored short sequence #2736: len=96, num_frames=101
Ignored short sequence #2737: len=99, num_frames=101
Ignored short sequence #2742: len=75, num_frames=101
Ignored short sequence #2750: len=83, num_frames=101
Ignored short sequence #2757: len=89, num_frames=101
Ignored short sequence #2759: len=90, num_frames=101
Ignored short sequence #2764: len=85, num_frames=101
Ignored short sequence #2773: len=97, num_frames=101
Ignored short sequence #2777: len=92, num_frames=101
Ignored short sequence #2779: len=94, num_frames=101
Ignored short sequence #2780: len=67, num_frames=101
Ignored short sequence #2794: len=97, num_frames=101
Ignored short sequence #2795: len=71, num_frames=101
Ignored short sequence #2796: len=67, num_frames=101
Ignored short sequence #2800: len=94, num_frames=101
Ignored short sequence #2807: len=70, num_frames=101
Ignored short sequence #2809: len=82, num_frames=101
Ignored short sequence #2812: len=96, num_frames=101
Ignored short sequence #2818: len=78, num_frames=101
Ignored short sequence #2819: len=67, num_frames=101
Ignored short sequence #2824: len=99, num_frames=101
Ignored short sequence #2825: len=67, num_frames=101
Ignored short sequence #2827: len=92, num_frames=101
Ignored short sequence #2829: len=60, num_frames=101
Ignored short sequence #2833: len=99, num_frames=101
Ignored short sequence #2836: len=97, num_frames=101
Ignored short sequence #2851: len=95, num_frames=101
Ignored short sequence #2861: len=64, num_frames=101
Ignored short sequence #2863: len=67, num_frames=101
Ignored short sequence #2864: len=69, num_frames=101
Ignored short sequence #2871: len=84, num_frames=101
Ignored short sequence #2874: len=94, num_frames=101
Ignored short sequence #2878: len=98, num_frames=101
Ignored short sequence #2881: len=84, num_frames=101
Ignored short sequence #2889: len=94, num_frames=101
Ignored short sequence #2894: len=89, num_frames=101
Ignored short sequence #2897: len=89, num_frames=101
Ignored short sequence #2898: len=81, num_frames=101
Ignored short sequence #2899: len=92, num_frames=101
Ignored short sequence #2902: len=78, num_frames=101
Ignored short sequence #2904: len=78, num_frames=101
Ignored short sequence #2906: len=95, num_frames=101
Ignored short sequence #2909: len=90, num_frames=101
Ignored short sequence #2914: len=100, num_frames=101
Ignored short sequence #2922: len=69, num_frames=101
Ignored short sequence #2925: len=56, num_frames=101
Ignored short sequence #2928: len=49, num_frames=101
Ignored short sequence #2930: len=67, num_frames=101
Ignored short sequence #2932: len=83, num_frames=101
Ignored short sequence #2933: len=97, num_frames=101
Ignored short sequence #2934: len=89, num_frames=101
Ignored short sequence #2941: len=94, num_frames=101
Ignored short sequence #2943: len=67, num_frames=101
Ignored short sequence #2946: len=90, num_frames=101
Ignored short sequence #2954: len=75, num_frames=101
Ignored short sequence #2957: len=69, num_frames=101
Ignored short sequence #2966: len=90, num_frames=101
Ignored short sequence #2967: len=99, num_frames=101
Ignored short sequence #2969: len=94, num_frames=101
Ignored short sequence #2971: len=65, num_frames=101
Ignored short sequence #2980: len=90, num_frames=101
Ignored short sequence #2987: len=100, num_frames=101
Ignored short sequence #2989: len=49, num_frames=101
Ignored short sequence #2992: len=60, num_frames=101
Ignored short sequence #2997: len=60, num_frames=101
Ignored short sequence #2999: len=82, num_frames=101
Ignored short sequence #3000: len=81, num_frames=101
Ignored short sequence #3007: len=97, num_frames=101
Ignored short sequence #3010: len=99, num_frames=101
Ignored short sequence #3012: len=95, num_frames=101
Ignored short sequence #3021: len=97, num_frames=101
Ignored short sequence #3024: len=84, num_frames=101
Ignored short sequence #3033: len=95, num_frames=101
Ignored short sequence #3036: len=94, num_frames=101
Ignored short sequence #3037: len=94, num_frames=101
Ignored short sequence #3043: len=94, num_frames=101
Ignored short sequence #3050: len=75, num_frames=101
Ignored short sequence #3055: len=98, num_frames=101
Ignored short sequence #3056: len=80, num_frames=101
Ignored short sequence #3057: len=83, num_frames=101
Ignored short sequence #3059: len=69, num_frames=101
Ignored short sequence #3061: len=64, num_frames=101
Ignored short sequence #3068: len=65, num_frames=101
Ignored short sequence #3069: len=73, num_frames=101
Ignored short sequence #3072: len=94, num_frames=101
Ignored short sequence #3075: len=97, num_frames=101
Ignored short sequence #3080: len=89, num_frames=101
Ignored short sequence #3081: len=98, num_frames=101
Ignored short sequence #3082: len=95, num_frames=101
Ignored short sequence #3084: len=82, num_frames=101
Ignored short sequence #3094: len=83, num_frames=101
Ignored short sequence #3102: len=89, num_frames=101
Ignored short sequence #3108: len=67, num_frames=101
Ignored short sequence #3112: len=84, num_frames=101
Ignored short sequence #3116: len=96, num_frames=101
Ignored short sequence #3117: len=67, num_frames=101
Ignored short sequence #3122: len=89, num_frames=101
Ignored short sequence #3128: len=97, num_frames=101
Ignored short sequence #3132: len=69, num_frames=101
Ignored short sequence #3133: len=67, num_frames=101
Ignored short sequence #3135: len=67, num_frames=101
Ignored short sequence #3143: len=73, num_frames=101
Ignored short sequence #3158: len=70, num_frames=101
Ignored short sequence #3161: len=69, num_frames=101
Ignored short sequence #3163: len=92, num_frames=101
Ignored short sequence #3164: len=78, num_frames=101
Ignored short sequence #3166: len=97, num_frames=101
Ignored short sequence #3167: len=64, num_frames=101
Ignored short sequence #3168: len=60, num_frames=101
Ignored short sequence #3171: len=98, num_frames=101
Ignored short sequence #3179: len=64, num_frames=101
Ignored short sequence #3181: len=98, num_frames=101
Ignored short sequence #3183: len=73, num_frames=101
Ignored short sequence #3195: len=73, num_frames=101
Ignored short sequence #3202: len=56, num_frames=101
Ignored short sequence #3203: len=92, num_frames=101
Ignored short sequence #3205: len=95, num_frames=101
Ignored short sequence #3209: len=98, num_frames=101
Ignored short sequence #3212: len=98, num_frames=101
Ignored short sequence #3223: len=94, num_frames=101
Ignored short sequence #3225: len=80, num_frames=101
Ignored short sequence #3227: len=85, num_frames=101
Ignored short sequence #3231: len=60, num_frames=101
Ignored short sequence #3233: len=98, num_frames=101
Ignored short sequence #3234: len=49, num_frames=101
Ignored short sequence #3238: len=78, num_frames=101
Ignored short sequence #3240: len=98, num_frames=101
Ignored short sequence #3243: len=60, num_frames=101
Ignored short sequence #3245: len=94, num_frames=101
Ignored short sequence #3254: len=97, num_frames=101
Ignored short sequence #3259: len=99, num_frames=101
Ignored short sequence #3266: len=64, num_frames=101
Ignored short sequence #3268: len=84, num_frames=101
Ignored short sequence #3270: len=94, num_frames=101
Ignored short sequence #3273: len=92, num_frames=101
Ignored short sequence #3274: len=95, num_frames=101
Ignored short sequence #3277: len=90, num_frames=101
Ignored short sequence #3286: len=84, num_frames=101
Ignored short sequence #3290: len=78, num_frames=101
Ignored short sequence #3291: len=96, num_frames=101
Ignored short sequence #3293: len=65, num_frames=101
Ignored short sequence #3295: len=73, num_frames=101
Ignored short sequence #3304: len=78, num_frames=101
Ignored short sequence #3305: len=78, num_frames=101
Ignored short sequence #3310: len=94, num_frames=101
Ignored short sequence #3319: len=60, num_frames=101
Ignored short sequence #3322: len=78, num_frames=101
Ignored short sequence #3324: len=98, num_frames=101
Ignored short sequence #3328: len=83, num_frames=101
Ignored short sequence #3331: len=96, num_frames=101
Ignored short sequence #3333: len=64, num_frames=101
Ignored short sequence #3335: len=78, num_frames=101
Ignored short sequence #3338: len=78, num_frames=101
Ignored short sequence #3343: len=49, num_frames=101
Ignored short sequence #3345: len=99, num_frames=101
Ignored short sequence #3347: len=89, num_frames=101
Ignored short sequence #3362: len=75, num_frames=101
Ignored short sequence #3377: len=69, num_frames=101
Ignored short sequence #3383: len=85, num_frames=101
Ignored short sequence #3385: len=67, num_frames=101
Ignored short sequence #3389: len=67, num_frames=101
Ignored short sequence #3390: len=75, num_frames=101
Ignored short sequence #3392: len=49, num_frames=101
Ignored short sequence #3394: len=98, num_frames=101
Ignored short sequence #3400: len=95, num_frames=101
Ignored short sequence #3406: len=99, num_frames=101
Ignored short sequence #3411: len=64, num_frames=101
Ignored short sequence #3413: len=75, num_frames=101
Ignored short sequence #3421: len=71, num_frames=101
Ignored short sequence #3423: len=83, num_frames=101
Ignored short sequence #3424: len=67, num_frames=101
Ignored short sequence #3425: len=82, num_frames=101
Ignored short sequence #3427: len=95, num_frames=101
Ignored short sequence #3441: len=56, num_frames=101
Ignored short sequence #3443: len=83, num_frames=101
Ignored short sequence #3445: len=98, num_frames=101
Ignored short sequence #3450: len=97, num_frames=101
Ignored short sequence #3454: len=78, num_frames=101
Ignored short sequence #3457: len=73, num_frames=101
Ignored short sequence #3462: len=94, num_frames=101
Ignored short sequence #3464: len=75, num_frames=101
Ignored short sequence #3466: len=90, num_frames=101
Ignored short sequence #3467: len=98, num_frames=101
Ignored short sequence #3474: len=98, num_frames=101
Ignored short sequence #3480: len=98, num_frames=101
Ignored short sequence #3482: len=73, num_frames=101
Ignored short sequence #3490: len=90, num_frames=101
Ignored short sequence #3493: len=65, num_frames=101
Ignored short sequence #3494: len=64, num_frames=101
Ignored short sequence #3499: len=89, num_frames=101
Ignored short sequence #3504: len=78, num_frames=101
Ignored short sequence #3505: len=92, num_frames=101
Ignored short sequence #3507: len=99, num_frames=101
Ignored short sequence #3508: len=89, num_frames=101
Ignored short sequence #3512: len=95, num_frames=101
Ignored short sequence #3513: len=78, num_frames=101
Ignored short sequence #3514: len=98, num_frames=101
Ignored short sequence #3518: len=98, num_frames=101
Ignored short sequence #3522: len=99, num_frames=101
Ignored short sequence #3534: len=71, num_frames=101
Ignored short sequence #3542: len=83, num_frames=101
Ignored short sequence #3543: len=97, num_frames=101
Ignored short sequence #3545: len=89, num_frames=101
Ignored short sequence #3546: len=75, num_frames=101
Ignored short sequence #3550: len=69, num_frames=101
Ignored short sequence #3557: len=75, num_frames=101
Ignored short sequence #3561: len=90, num_frames=101
Ignored short sequence #3563: len=60, num_frames=101
Ignored short sequence #3568: len=82, num_frames=101
Ignored short sequence #3569: len=83, num_frames=101
Ignored short sequence #3574: len=69, num_frames=101
Ignored short sequence #3579: len=92, num_frames=101
Ignored short sequence #3581: len=71, num_frames=101
Ignored short sequence #3582: len=83, num_frames=101
Ignored short sequence #3583: len=71, num_frames=101
Ignored short sequence #3586: len=98, num_frames=101
Ignored short sequence #3588: len=97, num_frames=101
Ignored short sequence #3590: len=75, num_frames=101
Ignored short sequence #3595: len=92, num_frames=101
Ignored short sequence #3603: len=89, num_frames=101
Ignored short sequence #3605: len=67, num_frames=101
Ignored short sequence #3607: len=68, num_frames=101
Ignored short sequence #3608: len=82, num_frames=101
Ignored short sequence #3610: len=84, num_frames=101
Ignored short sequence #3626: len=49, num_frames=101
Ignored short sequence #3627: len=99, num_frames=101
Ignored short sequence #3639: len=99, num_frames=101
Ignored short sequence #3640: len=90, num_frames=101
Ignored short sequence #3641: len=89, num_frames=101
Ignored short sequence #3647: len=60, num_frames=101
Ignored short sequence #3649: len=75, num_frames=101
Ignored short sequence #3654: len=70, num_frames=101
Ignored short sequence #3658: len=71, num_frames=101
Ignored short sequence #3659: len=70, num_frames=101
Ignored short sequence #3661: len=69, num_frames=101
Ignored short sequence #3666: len=89, num_frames=101
Ignored short sequence #3670: len=81, num_frames=101
Ignored short sequence #3674: len=75, num_frames=101
Ignored short sequence #3676: len=97, num_frames=101
Ignored short sequence #3681: len=71, num_frames=101
Ignored short sequence #3685: len=67, num_frames=101
Ignored short sequence #3687: len=99, num_frames=101
Ignored short sequence #3694: len=83, num_frames=101
Ignored short sequence #3696: len=60, num_frames=101
Ignored short sequence #3698: len=92, num_frames=101
Ignored short sequence #3700: len=84, num_frames=101
Ignored short sequence #3705: len=94, num_frames=101
Ignored short sequence #3706: len=56, num_frames=101
Ignored short sequence #3714: len=67, num_frames=101
Ignored short sequence #3717: len=68, num_frames=101
Ignored short sequence #3723: len=85, num_frames=101
Ignored short sequence #3724: len=75, num_frames=101
Ignored short sequence #3734: len=71, num_frames=101
Ignored short sequence #3736: len=85, num_frames=101
Ignored short sequence #3737: len=92, num_frames=101
Ignored short sequence #3742: len=73, num_frames=101
Ignored short sequence #3746: len=75, num_frames=101
Ignored short sequence #3751: len=75, num_frames=101
Ignored short sequence #3752: len=92, num_frames=101
Ignored short sequence #3765: len=69, num_frames=101
Ignored short sequence #3766: len=80, num_frames=101
Ignored short sequence #3767: len=90, num_frames=101
Ignored short sequence #3770: len=70, num_frames=101
Ignored short sequence #3774: len=85, num_frames=101
Ignored short sequence #3781: len=64, num_frames=101
Ignored short sequence #3790: len=83, num_frames=101
Ignored short sequence #3791: len=99, num_frames=101
Ignored short sequence #3792: len=89, num_frames=101
Ignored short sequence #3794: len=98, num_frames=101
Ignored short sequence #3798: len=60, num_frames=101
Ignored short sequence #3799: len=69, num_frames=101
Ignored short sequence #3813: len=56, num_frames=101
Ignored short sequence #3817: len=49, num_frames=101
Ignored short sequence #3818: len=78, num_frames=101
Ignored short sequence #3819: len=68, num_frames=101
Ignored short sequence #3828: len=70, num_frames=101
Ignored short sequence #3834: len=83, num_frames=101
Ignored short sequence #3836: len=92, num_frames=101
Ignored short sequence #3838: len=95, num_frames=101
Ignored short sequence #3842: len=97, num_frames=101
Ignored short sequence #3846: len=64, num_frames=101
Ignored short sequence #3847: len=94, num_frames=101
Ignored short sequence #3855: len=83, num_frames=101
Ignored short sequence #3864: len=67, num_frames=101
Ignored short sequence #3866: len=98, num_frames=101
Ignored short sequence #3867: len=94, num_frames=101
Ignored short sequence #3868: len=99, num_frames=101
Ignored short sequence #3872: len=89, num_frames=101
Ignored short sequence #3887: len=49, num_frames=101
Ignored short sequence #3889: len=56, num_frames=101
Ignored short sequence #3892: len=83, num_frames=101
Ignored short sequence #3897: len=99, num_frames=101
Ignored short sequence #3898: len=83, num_frames=101
Ignored short sequence #3906: len=67, num_frames=101
Ignored short sequence #3909: len=78, num_frames=101
Ignored short sequence #3914: len=65, num_frames=101
Ignored short sequence #3915: len=95, num_frames=101
Ignored short sequence #3916: len=92, num_frames=101
Ignored short sequence #3932: len=68, num_frames=101
Ignored short sequence #3936: len=97, num_frames=101
Ignored short sequence #3943: len=56, num_frames=101
Ignored short sequence #3951: len=78, num_frames=101
Ignored short sequence #3952: len=68, num_frames=101
Ignored short sequence #3953: len=78, num_frames=101
Ignored short sequence #3954: len=71, num_frames=101
Ignored short sequence #3961: len=98, num_frames=101
Ignored short sequence #3973: len=81, num_frames=101
Ignored short sequence #3987: len=95, num_frames=101
Ignored short sequence #3989: len=49, num_frames=101
Ignored short sequence #3992: len=78, num_frames=101
Ignored short sequence #3993: len=75, num_frames=101
Ignored short sequence #3994: len=80, num_frames=101
Ignored short sequence #3999: len=99, num_frames=101
Ignored short sequence #4009: len=67, num_frames=101
Ignored short sequence #4011: len=56, num_frames=101
Ignored short sequence #4012: len=85, num_frames=101
Ignored short sequence #4019: len=78, num_frames=101
Ignored short sequence #4023: len=90, num_frames=101
Ignored short sequence #4026: len=65, num_frames=101
Ignored short sequence #4035: len=98, num_frames=101
Ignored short sequence #4038: len=71, num_frames=101
Ignored short sequence #4040: len=75, num_frames=101
Ignored short sequence #4043: len=49, num_frames=101
Ignored short sequence #4048: len=67, num_frames=101
Ignored short sequence #4050: len=90, num_frames=101
Ignored short sequence #4051: len=69, num_frames=101
Ignored short sequence #4052: len=97, num_frames=101
Ignored short sequence #4057: len=97, num_frames=101
Ignored short sequence #4058: len=56, num_frames=101
Ignored short sequence #4061: len=89, num_frames=101
Ignored short sequence #4062: len=73, num_frames=101
Ignored short sequence #4063: len=68, num_frames=101
Ignored short sequence #4065: len=85, num_frames=101
Ignored short sequence #4074: len=95, num_frames=101
Ignored short sequence #4075: len=83, num_frames=101
Ignored short sequence #4082: len=84, num_frames=101
Ignored short sequence #4090: len=83, num_frames=101
Ignored short sequence #4095: len=69, num_frames=101
Ignored short sequence #4104: len=81, num_frames=101
Ignored short sequence #4112: len=80, num_frames=101
Ignored short sequence #4116: len=81, num_frames=101
Ignored short sequence #4119: len=96, num_frames=101
Ignored short sequence #4132: len=85, num_frames=101
Ignored short sequence #4137: len=64, num_frames=101
Ignored short sequence #4138: len=78, num_frames=101
Ignored short sequence #4139: len=90, num_frames=101
Ignored short sequence #4147: len=90, num_frames=101
Ignored short sequence #4149: len=75, num_frames=101
Ignored short sequence #4157: len=81, num_frames=101
Ignored short sequence #4164: len=84, num_frames=101
Ignored short sequence #4166: len=56, num_frames=101
Ignored short sequence #4170: len=90, num_frames=101
Ignored short sequence #4181: len=67, num_frames=101
Ignored short sequence #4187: len=67, num_frames=101
Ignored short sequence #4188: len=75, num_frames=101
Ignored short sequence #4192: len=94, num_frames=101
Ignored short sequence #4197: len=97, num_frames=101
Ignored short sequence #4198: len=97, num_frames=101
Ignored short sequence #4199: len=67, num_frames=101
Ignored short sequence #4205: len=97, num_frames=101
Ignored short sequence #4206: len=69, num_frames=101
Ignored short sequence #4209: len=67, num_frames=101
Ignored short sequence #4219: len=64, num_frames=101
Ignored short sequence #4222: len=99, num_frames=101
Ignored short sequence #4226: len=70, num_frames=101
Ignored short sequence #4233: len=60, num_frames=101
Ignored short sequence #4236: len=92, num_frames=101
Ignored short sequence #4240: len=73, num_frames=101
Ignored short sequence #4242: len=95, num_frames=101
Ignored short sequence #4243: len=75, num_frames=101
Ignored short sequence #4254: len=94, num_frames=101
Ignored short sequence #4256: len=82, num_frames=101
Ignored short sequence #4260: len=67, num_frames=101
Ignored short sequence #4263: len=99, num_frames=101
Ignored short sequence #4268: len=99, num_frames=101
Ignored short sequence #4269: len=80, num_frames=101
Ignored short sequence #4270: len=49, num_frames=101
Ignored short sequence #4272: len=95, num_frames=101
Ignored short sequence #4273: len=95, num_frames=101
Ignored short sequence #4276: len=95, num_frames=101
Ignored short sequence #4279: len=99, num_frames=101
Ignored short sequence #4285: len=94, num_frames=101
Ignored short sequence #4292: len=92, num_frames=101
Ignored short sequence #4294: len=96, num_frames=101
Ignored short sequence #4298: len=69, num_frames=101
Ignored short sequence #4310: len=83, num_frames=101
Ignored short sequence #4311: len=84, num_frames=101
Ignored short sequence #4312: len=67, num_frames=101
Ignored short sequence #4313: len=65, num_frames=101
Ignored short sequence #4319: len=85, num_frames=101
Ignored short sequence #4323: len=64, num_frames=101
Ignored short sequence #4331: len=98, num_frames=101
Ignored short sequence #4334: len=78, num_frames=101
Ignored short sequence #4335: len=96, num_frames=101
Ignored short sequence #4336: len=99, num_frames=101
Ignored short sequence #4341: len=75, num_frames=101
Ignored short sequence #4344: len=73, num_frames=101
Ignored short sequence #4345: len=83, num_frames=101
Ignored short sequence #4349: len=64, num_frames=101
Ignored short sequence #4351: len=70, num_frames=101
Ignored short sequence #4352: len=69, num_frames=101
Ignored short sequence #4355: len=69, num_frames=101
Ignored short sequence #4356: len=98, num_frames=101
Ignored short sequence #4360: len=83, num_frames=101
Ignored short sequence #4365: len=68, num_frames=101
Ignored short sequence #4367: len=89, num_frames=101
Ignored short sequence #4368: len=100, num_frames=101
Ignored short sequence #4369: len=98, num_frames=101
Ignored short sequence #4373: len=90, num_frames=101
Ignored short sequence #4375: len=99, num_frames=101
Ignored short sequence #4385: len=94, num_frames=101
Ignored short sequence #4391: len=96, num_frames=101
Ignored short sequence #4392: len=78, num_frames=101
Ignored short sequence #4395: len=92, num_frames=101
Ignored short sequence #4399: len=65, num_frames=101
Ignored short sequence #4418: len=73, num_frames=101
Ignored short sequence #4422: len=95, num_frames=101
Ignored short sequence #4433: len=92, num_frames=101
Ignored short sequence #4435: len=97, num_frames=101
Ignored short sequence #4454: len=96, num_frames=101
Ignored short sequence #4460: len=65, num_frames=101
Ignored short sequence #4466: len=73, num_frames=101
Ignored short sequence #4467: len=98, num_frames=101
Ignored short sequence #4469: len=83, num_frames=101
Ignored short sequence #4471: len=67, num_frames=101
Ignored short sequence #4475: len=73, num_frames=101
Ignored short sequence #4476: len=83, num_frames=101
Ignored short sequence #4478: len=69, num_frames=101
Ignored short sequence #4479: len=78, num_frames=101
Ignored short sequence #4486: len=75, num_frames=101
Ignored short sequence #4493: len=49, num_frames=101
Ignored short sequence #4498: len=67, num_frames=101
Ignored short sequence #4508: len=73, num_frames=101
Ignored short sequence #4513: len=71, num_frames=101
Ignored short sequence #4514: len=73, num_frames=101
Ignored short sequence #4515: len=75, num_frames=101
Ignored short sequence #4518: len=85, num_frames=101
Ignored short sequence #4520: len=89, num_frames=101
Ignored short sequence #4526: len=94, num_frames=101
Ignored short sequence #4528: len=89, num_frames=101
Ignored short sequence #4532: len=64, num_frames=101
Ignored short sequence #4533: len=80, num_frames=101
Ignored short sequence #4537: len=69, num_frames=101
Ignored short sequence #4539: len=67, num_frames=101
Ignored short sequence #4540: len=92, num_frames=101
Ignored short sequence #4541: len=97, num_frames=101
Ignored short sequence #4542: len=89, num_frames=101
Ignored short sequence #4544: len=56, num_frames=101
Ignored short sequence #4551: len=95, num_frames=101
Ignored short sequence #4553: len=83, num_frames=101
Ignored short sequence #4555: len=84, num_frames=101
Ignored short sequence #4556: len=98, num_frames=101
Ignored short sequence #4558: len=69, num_frames=101
Ignored short sequence #4563: len=89, num_frames=101
Ignored short sequence #4566: len=78, num_frames=101
Ignored short sequence #4567: len=49, num_frames=101
Ignored short sequence #4572: len=89, num_frames=101
Ignored short sequence #4575: len=69, num_frames=101
Ignored short sequence #4576: len=75, num_frames=101
Ignored short sequence #4580: len=69, num_frames=101
Ignored short sequence #4583: len=85, num_frames=101
Ignored short sequence #4586: len=83, num_frames=101
Ignored short sequence #4588: len=98, num_frames=101
Ignored short sequence #4589: len=67, num_frames=101
Ignored short sequence #4591: len=94, num_frames=101
Ignored short sequence #4596: len=92, num_frames=101
Ignored short sequence #4599: len=97, num_frames=101
Ignored short sequence #4602: len=100, num_frames=101
Ignored short sequence #4603: len=95, num_frames=101
Ignored short sequence #4605: len=84, num_frames=101
Ignored short sequence #4606: len=73, num_frames=101
Ignored short sequence #4608: len=64, num_frames=101
Ignored short sequence #4610: len=97, num_frames=101
Ignored short sequence #4623: len=95, num_frames=101
Ignored short sequence #4624: len=97, num_frames=101
Ignored short sequence #4626: len=81, num_frames=101
Ignored short sequence #4629: len=99, num_frames=101
Ignored short sequence #4630: len=75, num_frames=101
Ignored short sequence #4637: len=84, num_frames=101
Ignored short sequence #4639: len=96, num_frames=101
Ignored short sequence #4647: len=80, num_frames=101
Ignored short sequence #4648: len=67, num_frames=101
Ignored short sequence #4656: len=64, num_frames=101
Ignored short sequence #4659: len=85, num_frames=101
Ignored short sequence #4662: len=90, num_frames=101
Ignored short sequence #4668: len=69, num_frames=101
Ignored short sequence #4673: len=64, num_frames=101
Ignored short sequence #4676: len=92, num_frames=101
Ignored short sequence #4682: len=75, num_frames=101
Ignored short sequence #4683: len=99, num_frames=101
Ignored short sequence #4687: len=68, num_frames=101
Ignored short sequence #4688: len=97, num_frames=101
Ignored short sequence #4696: len=92, num_frames=101
Ignored short sequence #4703: len=73, num_frames=101
Ignored short sequence #4705: len=71, num_frames=101
Ignored short sequence #4706: len=83, num_frames=101
Ignored short sequence #4709: len=92, num_frames=101
Ignored short sequence #4712: len=92, num_frames=101
Ignored short sequence #4718: len=56, num_frames=101
Ignored short sequence #4721: len=64, num_frames=101
