name,cell_id,base_name,strategy,sweep_key,sweep_params,env_id,checkpoint_epoch,checkpoint_run_dir,config_sha256,manifest_sha256,manifest_file_sha256,episodes,goal_offset,success_rate,plans,steps,latent_work_total,bits_used_total,dynamics_flops_total,cem_cost_calls,candidate_action_values,pop_size,elite_frac,topk,n_iter,plan_time_total_sec,wall_time_sec,schedule_level_counts,schedule_k_counts,schedule,role,seed,output_json
published,upstream_lewm_converted,published,upstream_lewm_converted,{},{},swm/PushT-v1,0,checkpoints_mwm/upstream_lewm_pusht,fb115c7edb4801deb8ab644516bd0e64ea7c49e9a89c2c35431bc2fda2f1ff8b,6239a614c0aea6686865d2e033a5a870079f2ccd4b513736dc4d40edd8b77567,d0fbeb12595e1ec915846930d7e5b3175d53ce089c805be05004058ccdb25dea,100,25,86.0,4,100,1728000000,55296000000,508789425600000,6000,90000000,300,0.1,30,30,244.37454668898135,273.093382287072,"{""0"": 6000}","{""192"": 6000}","{'enabled': True, 'mpc': {'mode': 'fixed', 'level': 'finest'}, 'cem': {'mode': 'fixed', 'level': 'base'}, 'rollout': {'mode': 'fixed', 'level': 'base'}}",upstream_lewm_converted,91943,reports/research/k192_sepopt_published_parity_20260924/final_n100/pusht/seed_91943/000_published/eval.json
sepopt_k192_20260922,sepopt_k192_20260922,sepopt_k192_20260922,sepopt_k192_20260922,{},{},swm/PushT-v1,0,checkpoints_mwm/mwm_paper10_pusht_k192_sepopt_retrain_20260922,4a1dfd4df82f8eac1f2675028dd7304e712edcc771b532cd57a972473740f49c,6239a614c0aea6686865d2e033a5a870079f2ccd4b513736dc4d40edd8b77567,d0fbeb12595e1ec915846930d7e5b3175d53ce089c805be05004058ccdb25dea,100,25,93.0,4,100,1728000000,55296000000,508789425600000,6000,90000000,300,0.1,30,30,244.64568196982145,270.21498602908105,"{""0"": 6000}","{""192"": 6000}","{'enabled': True, 'mpc': {'mode': 'fixed', 'level': 'finest'}, 'cem': {'mode': 'fixed', 'level': 'base'}, 'rollout': {'mode': 'fixed', 'level': 'base'}}",sepopt_k192_20260922,91943,reports/research/k192_sepopt_published_parity_20260924/final_n100/pusht/seed_91943/001_sepopt_k192_20260922/eval.json
