name,cell_id,base_name,strategy,sweep_key,sweep_params,env_id,checkpoint_epoch,checkpoint_run_dir,config_sha256,manifest_sha256,manifest_file_sha256,episodes,goal_offset,success_rate,plans,steps,latent_work_total,bits_used_total,dynamics_flops_total,cem_cost_calls,candidate_action_values,pop_size,elite_frac,topk,n_iter,plan_time_total_sec,wall_time_sec,schedule_level_counts,schedule_k_counts,schedule,role,seed,output_json
published,upstream_lewm_converted,published,upstream_lewm_converted,{},{},swm/PushT-v1,0,checkpoints_mwm/upstream_lewm_pusht,9394aaa5da84c1811ec9bfd5aa3fcfa9e8dfb0e898ea4e2f22ade81858a810cc,a94da867ce8dafe35807f86d2137d0c181a7d740b3122dfe6878ef5d7bfed784,1bba42ca6652a53669fcb0d37692524cd7c5792f21962b12aab9e5737f2d67ff,50,25,84.0,2,50,864000000,27648000000,254394712800000,3000,45000000,300,0.1,30,30,122.2134479698725,149.25774588203058,"{""0"": 3000}","{""192"": 3000}","{'enabled': True, 'mpc': {'mode': 'fixed', 'level': 'finest'}, 'cem': {'mode': 'fixed', 'level': 'base'}, 'rollout': {'mode': 'fixed', 'level': 'base'}}",upstream_lewm_converted,100,reports/research/k192_sepopt_published_parity_20260924/screen_n50/pusht/seed_100/000_published/eval.json
sepopt_k192_20260922,sepopt_k192_20260922,sepopt_k192_20260922,sepopt_k192_20260922,{},{},swm/PushT-v1,0,checkpoints_mwm/mwm_paper10_pusht_k192_sepopt_retrain_20260922,f60cadace8ac133e06f38ea54e840044430dfbfe3745b5a5eb6b3ed0de6f7a45,a94da867ce8dafe35807f86d2137d0c181a7d740b3122dfe6878ef5d7bfed784,1bba42ca6652a53669fcb0d37692524cd7c5792f21962b12aab9e5737f2d67ff,50,25,90.0,2,50,864000000,27648000000,254394712800000,3000,45000000,300,0.1,30,30,122.8781732309144,146.74912290507928,"{""0"": 3000}","{""192"": 3000}","{'enabled': True, 'mpc': {'mode': 'fixed', 'level': 'finest'}, 'cem': {'mode': 'fixed', 'level': 'base'}, 'rollout': {'mode': 'fixed', 'level': 'base'}}",sepopt_k192_20260922,100,reports/research/k192_sepopt_published_parity_20260924/screen_n50/pusht/seed_100/001_sepopt_k192_20260922/eval.json
