name,cell_id,base_name,strategy,sweep_key,sweep_params,env_id,checkpoint_epoch,checkpoint_run_dir,config_sha256,manifest_sha256,manifest_file_sha256,episodes,goal_offset,success_rate,plans,steps,latent_work_total,bits_used_total,dynamics_flops_total,cem_cost_calls,candidate_action_values,pop_size,elite_frac,topk,n_iter,plan_time_total_sec,wall_time_sec,schedule_level_counts,schedule_k_counts,schedule,role,seed,output_json
published,upstream_lewm_converted,published,upstream_lewm_converted,{},{},swm/PushT-v1,0,checkpoints_mwm/upstream_lewm_pusht,b2623f66088065af608f784b12bde86c6178e842e1ab4fcacf3f3f57d77385e9,c8bdb83f00af7c31e9eab5b71283dec67e3d9d2b5cb3e6c2ed49bf21c70bfe7b,7a3dbdec3b75cae407c1fb7c746c59204e7ddf201fca595d2c58eb657834c945,50,25,84.0,2,50,864000000,27648000000,254394712800000,3000,45000000,300,0.1,30,30,122.18829099903814,148.29426134284586,"{""0"": 3000}","{""192"": 3000}","{'enabled': True, 'mpc': {'mode': 'fixed', 'level': 'finest'}, 'cem': {'mode': 'fixed', 'level': 'base'}, 'rollout': {'mode': 'fixed', 'level': 'base'}}",upstream_lewm_converted,1,reports/research/k192_sepopt_published_parity_20260924/screen_n50/pusht/seed_1/000_published/eval.json
sepopt_k192_20260922,sepopt_k192_20260922,sepopt_k192_20260922,sepopt_k192_20260922,{},{},swm/PushT-v1,0,checkpoints_mwm/mwm_paper10_pusht_k192_sepopt_retrain_20260922,75012f1c74e615f0f966c8d4c61b64d28a5e3653e04881fbe392703eb160159f,c8bdb83f00af7c31e9eab5b71283dec67e3d9d2b5cb3e6c2ed49bf21c70bfe7b,7a3dbdec3b75cae407c1fb7c746c59204e7ddf201fca595d2c58eb657834c945,50,25,94.0,2,50,864000000,27648000000,254394712800000,3000,45000000,300,0.1,30,30,122.96417760895565,145.96077424194664,"{""0"": 3000}","{""192"": 3000}","{'enabled': True, 'mpc': {'mode': 'fixed', 'level': 'finest'}, 'cem': {'mode': 'fixed', 'level': 'base'}, 'rollout': {'mode': 'fixed', 'level': 'base'}}",sepopt_k192_20260922,1,reports/research/k192_sepopt_published_parity_20260924/screen_n50/pusht/seed_1/001_sepopt_k192_20260922/eval.json
