name,cell_id,base_name,strategy,sweep_key,sweep_params,env_id,checkpoint_epoch,checkpoint_run_dir,config_sha256,manifest_sha256,manifest_file_sha256,episodes,goal_offset,success_rate,plans,steps,latent_work_total,bits_used_total,dynamics_flops_total,cem_cost_calls,candidate_action_values,pop_size,elite_frac,topk,n_iter,plan_time_total_sec,wall_time_sec,schedule_level_counts,schedule_k_counts,schedule,role,seed,output_json
published,upstream_lewm_converted,published,upstream_lewm_converted,{},{},swm/TwoRoom-v1,0,checkpoints_mwm/upstream_lewm_tworoom,b9b1e888d302d24d09235aec461fad954cada80fa3d785916adc1a2d28e9517e,f347c1cf8536fb5f52f40aeffe1f2d104748e59439321c51420c8cea915a7fe3,241f1ce09649d74e9c5443dadbd079570f897ed1f52b765cf91e868d190a2397,100,25,85.0,4,100,576000000,18432000000,169596475200000,2000,30000000,300,0.1,30,10,82.51873128092848,93.82375567988493,"{""0"": 2000}","{""192"": 2000}","{'enabled': True, 'mpc': {'mode': 'fixed', 'level': 'finest'}, 'cem': {'mode': 'fixed', 'level': 'base'}, 'rollout': {'mode': 'fixed', 'level': 'base'}}",upstream_lewm_converted,71623,reports/research/k192_sepopt_published_parity_20260924/final_n100/tworoom/seed_71623/000_published/eval.json
sepopt_k192_20260922,sepopt_k192_20260922,sepopt_k192_20260922,sepopt_k192_20260922,{},{},swm/TwoRoom-v1,0,checkpoints_mwm/mwm_paper10_tworoom_k192_sepopt_retrain_20260922,1a99fef886d258150e6243ea9e873c32484d961ddadd8120f9c420ecb5906c4a,f347c1cf8536fb5f52f40aeffe1f2d104748e59439321c51420c8cea915a7fe3,241f1ce09649d74e9c5443dadbd079570f897ed1f52b765cf91e868d190a2397,100,25,95.0,4,100,576000000,18432000000,72172296000000,2000,30000000,300,0.1,30,10,82.86030632187612,90.16335440916009,"{""0"": 2000}","{""192"": 2000}","{'enabled': True, 'mpc': {'mode': 'fixed', 'level': 'finest'}, 'cem': {'mode': 'fixed', 'level': 'base'}, 'rollout': {'mode': 'fixed', 'level': 'base'}}",sepopt_k192_20260922,71623,reports/research/k192_sepopt_published_parity_20260924/final_n100/tworoom/seed_71623/001_sepopt_k192_20260922/eval.json
