name,cell_id,base_name,strategy,sweep_key,sweep_params,env_id,checkpoint_epoch,checkpoint_run_dir,config_sha256,manifest_sha256,manifest_file_sha256,episodes,goal_offset,success_rate,plans,steps,latent_work_total,bits_used_total,dynamics_flops_total,cem_cost_calls,candidate_action_values,pop_size,elite_frac,topk,n_iter,plan_time_total_sec,wall_time_sec,schedule_level_counts,schedule_k_counts,schedule,role,seed,output_json
published,upstream_lewm_converted,published,upstream_lewm_converted,{},{},swm/TwoRoom-v1,0,checkpoints_mwm/upstream_lewm_tworoom,3fd04387fd63b7a15ab9ad3b05b621afe29bd6c4dcc87f0a4a7a32cc31cc3daa,32ea051bf2050a9da6c579ea03438cdefca87b508f49c80b1bfbb3c635aa8da0,70447de464475a74dceb66c49b690f928a72aead035944e48506e727d0c1ec2c,50,25,92.0,2,50,288000000,9216000000,84798237600000,1000,15000000,300,0.1,30,10,40.91863155295141,50.59334318200126,"{""0"": 1000}","{""192"": 1000}","{'enabled': True, 'mpc': {'mode': 'fixed', 'level': 'finest'}, 'cem': {'mode': 'fixed', 'level': 'base'}, 'rollout': {'mode': 'fixed', 'level': 'base'}}",upstream_lewm_converted,2,reports/research/k192_sepopt_published_parity_20260924/screen_n50/tworoom/seed_2/000_published/eval.json
sepopt_k192_20260922,sepopt_k192_20260922,sepopt_k192_20260922,sepopt_k192_20260922,{},{},swm/TwoRoom-v1,0,checkpoints_mwm/mwm_paper10_tworoom_k192_sepopt_retrain_20260922,fc6a5a35f3d2f057ba3a2c195c3cdcd71abab3e6e39f5e77633f71fcd4a809ab,32ea051bf2050a9da6c579ea03438cdefca87b508f49c80b1bfbb3c635aa8da0,70447de464475a74dceb66c49b690f928a72aead035944e48506e727d0c1ec2c,50,25,98.0,2,50,288000000,9216000000,36086148000000,1000,15000000,300,0.1,30,10,41.007451853947714,47.36034005484544,"{""0"": 1000}","{""192"": 1000}","{'enabled': True, 'mpc': {'mode': 'fixed', 'level': 'finest'}, 'cem': {'mode': 'fixed', 'level': 'base'}, 'rollout': {'mode': 'fixed', 'level': 'base'}}",sepopt_k192_20260922,2,reports/research/k192_sepopt_published_parity_20260924/screen_n50/tworoom/seed_2/001_sepopt_k192_20260922/eval.json
