name,cell_id,base_name,strategy,sweep_key,sweep_params,env_id,checkpoint_epoch,checkpoint_run_dir,config_sha256,manifest_sha256,manifest_file_sha256,episodes,goal_offset,success_rate,plans,steps,latent_work_total,bits_used_total,dynamics_flops_total,cem_cost_calls,candidate_action_values,pop_size,elite_frac,topk,n_iter,plan_time_total_sec,wall_time_sec,schedule_level_counts,schedule_k_counts,schedule,role,seed,output_json
published,upstream_lewm_converted,published,upstream_lewm_converted,{},{},swm/TwoRoom-v1,0,checkpoints_mwm/upstream_lewm_tworoom,6f5c770db759237f7ad9708d7387661067130ff2bc634966d45bc45631ddab00,d16906356695346e73fc3e3ca4f40c4dd595f4411160140ce2144e5dc8114593,e6f4526996e4bea3eba9b4c5a686c886e4b5c1846db52a193660d25266f97d7f,50,25,90.0,2,50,288000000,9216000000,84798237600000,1000,15000000,300,0.1,30,10,41.83826967701316,51.5115055621136,"{""0"": 1000}","{""192"": 1000}","{'enabled': True, 'mpc': {'mode': 'fixed', 'level': 'finest'}, 'cem': {'mode': 'fixed', 'level': 'base'}, 'rollout': {'mode': 'fixed', 'level': 'base'}}",upstream_lewm_converted,42,reports/research/k192_sepopt_published_parity_20260924/screen_n50/tworoom/seed_42/000_published/eval.json
sepopt_k192_20260922,sepopt_k192_20260922,sepopt_k192_20260922,sepopt_k192_20260922,{},{},swm/TwoRoom-v1,0,checkpoints_mwm/mwm_paper10_tworoom_k192_sepopt_retrain_20260922,302d1fe0945d4fae7f0f14ed8968376827830d2f09517ba2f8d6931f3cc21238,d16906356695346e73fc3e3ca4f40c4dd595f4411160140ce2144e5dc8114593,e6f4526996e4bea3eba9b4c5a686c886e4b5c1846db52a193660d25266f97d7f,50,25,94.0,2,50,288000000,9216000000,36086148000000,1000,15000000,300,0.1,30,10,41.66898421687074,47.96165610407479,"{""0"": 1000}","{""192"": 1000}","{'enabled': True, 'mpc': {'mode': 'fixed', 'level': 'finest'}, 'cem': {'mode': 'fixed', 'level': 'base'}, 'rollout': {'mode': 'fixed', 'level': 'base'}}",sepopt_k192_20260922,42,reports/research/k192_sepopt_published_parity_20260924/screen_n50/tworoom/seed_42/001_sepopt_k192_20260922/eval.json
