name,cell_id,base_name,strategy,sweep_key,sweep_params,env_id,checkpoint_epoch,checkpoint_run_dir,config_sha256,manifest_sha256,manifest_file_sha256,episodes,goal_offset,success_rate,plans,steps,latent_work_total,bits_used_total,dynamics_flops_total,cem_cost_calls,candidate_action_values,pop_size,elite_frac,topk,n_iter,plan_time_total_sec,wall_time_sec,schedule_level_counts,schedule_k_counts,schedule,role,seed,output_json
published,upstream_lewm_converted,published,upstream_lewm_converted,{},{},swm/OGBCube-v0,0,checkpoints_mwm/upstream_lewm_ogb_cube,2f2732b6d67e15368d11ff7de042ac88031283f76376520ebe0cf3c110ff9179,5085e9a14a61c2ee0df0b4a608193a5d6c4a7ace0227b33c51db86f4420295f0,5a6b43f053bf9df26aab49daca5f3dc40c6a34190d2de3224570e3f3f4c77db2,50,25,57.99999999999999,2,50,288000000,9216000000,84799587600000,1000,37500000,300,0.1,30,10,41.58004455617629,125.3289005048573,"{""0"": 1000}","{""192"": 1000}","{'enabled': True, 'mpc': {'mode': 'fixed', 'level': 'finest'}, 'cem': {'mode': 'fixed', 'level': 'base'}, 'rollout': {'mode': 'fixed', 'level': 'base'}}",upstream_lewm_converted,1,reports/research/k192_sepopt_published_parity_20260924/screen_n50/ogb_cube/seed_1/000_published/eval.json
sepopt_k192_20260922,sepopt_k192_20260922,sepopt_k192_20260922,sepopt_k192_20260922,{},{},swm/OGBCube-v0,0,checkpoints_mwm/mwm_paper10_ogb_cube_k192_sepopt_retrain_20260922,4a3bc171d13fae0de93d7415b087a674fc4c7701713f198338f8cd3c09f599af,5085e9a14a61c2ee0df0b4a608193a5d6c4a7ace0227b33c51db86f4420295f0,5a6b43f053bf9df26aab49daca5f3dc40c6a34190d2de3224570e3f3f4c77db2,50,25,62.0,2,50,288000000,9216000000,84799587600000,1000,37500000,300,0.1,30,10,41.08906910265796,121.83280344307423,"{""0"": 1000}","{""192"": 1000}","{'enabled': True, 'mpc': {'mode': 'fixed', 'level': 'finest'}, 'cem': {'mode': 'fixed', 'level': 'base'}, 'rollout': {'mode': 'fixed', 'level': 'base'}}",sepopt_k192_20260922,1,reports/research/k192_sepopt_published_parity_20260924/screen_n50/ogb_cube/seed_1/001_sepopt_k192_20260922/eval.json
