name,cell_id,base_name,strategy,sweep_key,sweep_params,env_id,checkpoint_epoch,checkpoint_run_dir,config_sha256,manifest_sha256,manifest_file_sha256,episodes,goal_offset,success_rate,plans,steps,latent_work_total,bits_used_total,dynamics_flops_total,cem_cost_calls,candidate_action_values,pop_size,elite_frac,topk,n_iter,plan_time_total_sec,wall_time_sec,schedule_level_counts,schedule_k_counts,schedule,role,seed,output_json
published,upstream_lewm_converted,published,upstream_lewm_converted,{},{},swm/TwoRoom-v1,0,checkpoints_mwm/upstream_lewm_tworoom,b378bfd0771b106ae9689773cadcde26a86c03c52b740fa6a3c85390d4a22990,ad185fc218ea4a3a3c04f08586b46c1637679d92c716db54691c78ba04766c3f,ffb05fbe610ba55ba32dcfbc01cbac01105461292cacd07a98ccb756a7ab15ab,50,25,96.0,2,50,288000000,9216000000,84798237600000,1000,15000000,300,0.1,30,10,40.8878535318654,50.26228783396073,"{""0"": 1000}","{""192"": 1000}","{'enabled': True, 'mpc': {'mode': 'fixed', 'level': 'finest'}, 'cem': {'mode': 'fixed', 'level': 'base'}, 'rollout': {'mode': 'fixed', 'level': 'base'}}",upstream_lewm_converted,1,reports/research/k192_sepopt_published_parity_20260924/screen_n50/tworoom/seed_1/000_published/eval.json
sepopt_k192_20260922,sepopt_k192_20260922,sepopt_k192_20260922,sepopt_k192_20260922,{},{},swm/TwoRoom-v1,0,checkpoints_mwm/mwm_paper10_tworoom_k192_sepopt_retrain_20260922,a95ec43682722e46fa3ca0378c63edcd367cc6bced6527e45e81d2c1bb6a3934,ad185fc218ea4a3a3c04f08586b46c1637679d92c716db54691c78ba04766c3f,ffb05fbe610ba55ba32dcfbc01cbac01105461292cacd07a98ccb756a7ab15ab,50,25,98.0,2,50,288000000,9216000000,36086148000000,1000,15000000,300,0.1,30,10,40.94657341600396,47.270828204927966,"{""0"": 1000}","{""192"": 1000}","{'enabled': True, 'mpc': {'mode': 'fixed', 'level': 'finest'}, 'cem': {'mode': 'fixed', 'level': 'base'}, 'rollout': {'mode': 'fixed', 'level': 'base'}}",sepopt_k192_20260922,1,reports/research/k192_sepopt_published_parity_20260924/screen_n50/tworoom/seed_1/001_sepopt_k192_20260922/eval.json
