name,cell_id,base_name,strategy,sweep_key,sweep_params,env_id,checkpoint_epoch,checkpoint_run_dir,config_sha256,manifest_sha256,manifest_file_sha256,episodes,goal_offset,success_rate,plans,steps,latent_work_total,bits_used_total,dynamics_flops_total,cem_cost_calls,candidate_action_values,pop_size,elite_frac,topk,n_iter,plan_time_total_sec,wall_time_sec,schedule_level_counts,schedule_k_counts,schedule,role,seed,output_json
published,upstream_lewm_converted,published,upstream_lewm_converted,{},{},swm/ReacherDMControl-v0,0,checkpoints_mwm/upstream_lewm_reacher,c191b197b66297efd3eabd9a0406d1101b2ccdff9615093e00e3c13c0691a5af,759e58e428a4f1f884b0d741cfdcc5b481cc9b72f99952d7b731e83b32e22892,118aa98d2fe07b7cabd8a73a0af42d8791662586f981595dc8bf073f63c2b4a3,50,25,100.0,2,50,288000000,9216000000,84798237600000,1000,15000000,300,0.1,30,10,41.41635660897009,74.4740701999981,"{""0"": 1000}","{""192"": 1000}","{'enabled': True, 'mpc': {'mode': 'fixed', 'level': 'finest'}, 'cem': {'mode': 'fixed', 'level': 'base'}, 'rollout': {'mode': 'fixed', 'level': 'base'}}",upstream_lewm_converted,0,reports/research/k192_sepopt_published_parity_20260924/screen_n50/reacher/seed_0/000_published/eval.json
sepopt_k192_20260922,sepopt_k192_20260922,sepopt_k192_20260922,sepopt_k192_20260922,{},{},swm/ReacherDMControl-v0,0,checkpoints_mwm/mwm_paper10_reacher_k192_sepopt_retrain_20260922,bc81722bfc5227f81b5666eb947307d2340fb6deee9f8025262af305dd1d4d48,759e58e428a4f1f884b0d741cfdcc5b481cc9b72f99952d7b731e83b32e22892,118aa98d2fe07b7cabd8a73a0af42d8791662586f981595dc8bf073f63c2b4a3,50,25,98.0,2,50,288000000,9216000000,84798237600000,1000,15000000,300,0.1,30,10,41.19957338785753,71.3412808580324,"{""0"": 1000}","{""192"": 1000}","{'enabled': True, 'mpc': {'mode': 'fixed', 'level': 'finest'}, 'cem': {'mode': 'fixed', 'level': 'base'}, 'rollout': {'mode': 'fixed', 'level': 'base'}}",sepopt_k192_20260922,0,reports/research/k192_sepopt_published_parity_20260924/screen_n50/reacher/seed_0/001_sepopt_k192_20260922/eval.json
