name,cell_id,base_name,strategy,sweep_key,sweep_params,env_id,checkpoint_epoch,checkpoint_run_dir,config_sha256,manifest_sha256,manifest_file_sha256,episodes,goal_offset,success_rate,plans,steps,latent_work_total,bits_used_total,dynamics_flops_total,cem_cost_calls,candidate_action_values,pop_size,elite_frac,topk,n_iter,plan_time_total_sec,wall_time_sec,schedule_level_counts,schedule_k_counts,schedule,role,seed,output_json
published,upstream_lewm_converted,published,upstream_lewm_converted,{},{},swm/ReacherDMControl-v0,0,checkpoints_mwm/upstream_lewm_reacher,2825fae0c458bacacf334012e8647bcb56d677dd27c5445c3a72eb8d03f00964,739b7f8f9e55277987153afbbe496d9ab6e0ddfe808959c2bec0ac95803be88f,8561d7a100b6c6be65bb26048045014fccba9ffa7caeff9e744fd888bc6b0bf1,100,25,99.0,4,100,576000000,18432000000,169596475200000,2000,30000000,300,0.1,30,10,82.80044770915993,125.30291676102206,"{""0"": 2000}","{""192"": 2000}","{'enabled': True, 'mpc': {'mode': 'fixed', 'level': 'finest'}, 'cem': {'mode': 'fixed', 'level': 'base'}, 'rollout': {'mode': 'fixed', 'level': 'base'}}",upstream_lewm_converted,71623,reports/research/k192_sepopt_published_parity_20260924/final_n100/reacher/seed_71623/000_published/eval.json
sepopt_k192_20260922,sepopt_k192_20260922,sepopt_k192_20260922,sepopt_k192_20260922,{},{},swm/ReacherDMControl-v0,0,checkpoints_mwm/mwm_paper10_reacher_k192_sepopt_retrain_20260922,91e049cf465fea8f76a52d868432494c4a245f31f3bd76d2e1fc346fd7e31210,739b7f8f9e55277987153afbbe496d9ab6e0ddfe808959c2bec0ac95803be88f,8561d7a100b6c6be65bb26048045014fccba9ffa7caeff9e744fd888bc6b0bf1,100,25,99.0,4,100,576000000,18432000000,169596475200000,2000,30000000,300,0.1,30,10,81.62646339880303,120.43710913183168,"{""0"": 2000}","{""192"": 2000}","{'enabled': True, 'mpc': {'mode': 'fixed', 'level': 'finest'}, 'cem': {'mode': 'fixed', 'level': 'base'}, 'rollout': {'mode': 'fixed', 'level': 'base'}}",sepopt_k192_20260922,71623,reports/research/k192_sepopt_published_parity_20260924/final_n100/reacher/seed_71623/001_sepopt_k192_20260922/eval.json
