name,cell_id,base_name,strategy,sweep_key,sweep_params,env_id,checkpoint_epoch,checkpoint_run_dir,config_sha256,manifest_sha256,manifest_file_sha256,episodes,goal_offset,success_rate,plans,steps,latent_work_total,bits_used_total,dynamics_flops_total,cem_cost_calls,candidate_action_values,pop_size,elite_frac,topk,n_iter,plan_time_total_sec,wall_time_sec,schedule_level_counts,schedule_k_counts,schedule,role,seed,output_json
published,upstream_lewm_converted,published,upstream_lewm_converted,{},{},swm/ReacherDMControl-v0,0,checkpoints_mwm/upstream_lewm_reacher,c62941c23cf82b526b7501210ba240e75ff9908aa50508172971df95b78b834c,2779ab643456a89589e920171959860f85abd5de9d926e08b32e8d58cc79470d,5115b89e36b27f8994576e7c9b8c5e5d7ff74a56bae886c32aee7a7d879521db,100,25,97.0,4,100,576000000,18432000000,169596475200000,2000,30000000,300,0.1,30,10,82.2263368931599,124.45905561093241,"{""0"": 2000}","{""192"": 2000}","{'enabled': True, 'mpc': {'mode': 'fixed', 'level': 'finest'}, 'cem': {'mode': 'fixed', 'level': 'base'}, 'rollout': {'mode': 'fixed', 'level': 'base'}}",upstream_lewm_converted,82715,reports/research/k192_sepopt_published_parity_20260924/final_n100/reacher/seed_82715/000_published/eval.json
sepopt_k192_20260922,sepopt_k192_20260922,sepopt_k192_20260922,sepopt_k192_20260922,{},{},swm/ReacherDMControl-v0,0,checkpoints_mwm/mwm_paper10_reacher_k192_sepopt_retrain_20260922,36b845b754dd54523c186145f0291bb8da7d3031bf6a105aa7f72eb693f114f7,2779ab643456a89589e920171959860f85abd5de9d926e08b32e8d58cc79470d,5115b89e36b27f8994576e7c9b8c5e5d7ff74a56bae886c32aee7a7d879521db,100,25,96.0,4,100,576000000,18432000000,169596475200000,2000,30000000,300,0.1,30,10,83.06107290415093,121.58747175009921,"{""0"": 2000}","{""192"": 2000}","{'enabled': True, 'mpc': {'mode': 'fixed', 'level': 'finest'}, 'cem': {'mode': 'fixed', 'level': 'base'}, 'rollout': {'mode': 'fixed', 'level': 'base'}}",sepopt_k192_20260922,82715,reports/research/k192_sepopt_published_parity_20260924/final_n100/reacher/seed_82715/001_sepopt_k192_20260922/eval.json
