name,cell_id,base_name,strategy,sweep_key,sweep_params,env_id,checkpoint_epoch,checkpoint_run_dir,config_sha256,manifest_sha256,manifest_file_sha256,episodes,goal_offset,success_rate,plans,steps,latent_work_total,bits_used_total,dynamics_flops_total,cem_cost_calls,candidate_action_values,pop_size,elite_frac,topk,n_iter,plan_time_total_sec,wall_time_sec,schedule_level_counts,schedule_k_counts,schedule,role,seed,output_json
published,upstream_lewm_converted,published,upstream_lewm_converted,{},{},swm/OGBCube-v0,0,checkpoints_mwm/upstream_lewm_ogb_cube,ba15a5a0ecf994d07a92e635efb8b244df822790aeea0630179c8b3f409720c1,164a5d167f944cbe84b30f5ace985c354715ac2ec121143d1d84f90c12df01a7,04bb47a07bebc0955f432fa4f2c73ded6d8d7ca05f5c04876997af60c5b1d640,50,25,74.0,2,50,288000000,9216000000,84799587600000,1000,37500000,300,0.1,30,10,42.22596239694394,126.02744916989468,"{""0"": 1000}","{""192"": 1000}","{'enabled': True, 'mpc': {'mode': 'fixed', 'level': 'finest'}, 'cem': {'mode': 'fixed', 'level': 'base'}, 'rollout': {'mode': 'fixed', 'level': 'base'}}",upstream_lewm_converted,42,reports/research/k192_sepopt_published_parity_20260924/screen_n50/ogb_cube/seed_42/000_published/eval.json
sepopt_k192_20260922,sepopt_k192_20260922,sepopt_k192_20260922,sepopt_k192_20260922,{},{},swm/OGBCube-v0,0,checkpoints_mwm/mwm_paper10_ogb_cube_k192_sepopt_retrain_20260922,8adb93b97ef20752bb71ac501e7900439a66faed97807164e78093811ace3a4f,164a5d167f944cbe84b30f5ace985c354715ac2ec121143d1d84f90c12df01a7,04bb47a07bebc0955f432fa4f2c73ded6d8d7ca05f5c04876997af60c5b1d640,50,25,72.0,2,50,288000000,9216000000,84799587600000,1000,37500000,300,0.1,30,10,41.81168404011987,122.7302172339987,"{""0"": 1000}","{""192"": 1000}","{'enabled': True, 'mpc': {'mode': 'fixed', 'level': 'finest'}, 'cem': {'mode': 'fixed', 'level': 'base'}, 'rollout': {'mode': 'fixed', 'level': 'base'}}",sepopt_k192_20260922,42,reports/research/k192_sepopt_published_parity_20260924/screen_n50/ogb_cube/seed_42/001_sepopt_k192_20260922/eval.json
