name,cell_id,base_name,strategy,sweep_key,sweep_params,env_id,checkpoint_epoch,checkpoint_run_dir,config_sha256,manifest_sha256,manifest_file_sha256,episodes,goal_offset,success_rate,plans,steps,latent_work_total,bits_used_total,dynamics_flops_total,cem_cost_calls,candidate_action_values,pop_size,elite_frac,topk,n_iter,plan_time_total_sec,wall_time_sec,schedule_level_counts,schedule_k_counts,schedule,role,seed,output_json
published,upstream_lewm_converted,published,upstream_lewm_converted,{},{},swm/TwoRoom-v1,0,checkpoints_mwm/upstream_lewm_tworoom,af9533aca61f848f542062605f79bb51e4f1d0a4628101beb7a158609d9b17f9,93cd09732baf72c381dbecc6658ca158e39f20e429767469f4e1e5ac8c07b4c2,70328e5abbdbb7a1a2edbd9eb28db4ff9de18548d7761dd4cb60662473b29359,100,25,86.0,4,100,576000000,18432000000,169596475200000,2000,30000000,300,0.1,30,10,81.96105224872008,93.29353558481671,"{""0"": 2000}","{""192"": 2000}","{'enabled': True, 'mpc': {'mode': 'fixed', 'level': 'finest'}, 'cem': {'mode': 'fixed', 'level': 'base'}, 'rollout': {'mode': 'fixed', 'level': 'base'}}",upstream_lewm_converted,86604,reports/research/k192_sepopt_published_parity_20260924/final_n100/tworoom/seed_86604/000_published/eval.json
sepopt_k192_20260922,sepopt_k192_20260922,sepopt_k192_20260922,sepopt_k192_20260922,{},{},swm/TwoRoom-v1,0,checkpoints_mwm/mwm_paper10_tworoom_k192_sepopt_retrain_20260922,1ed310b6ed941e9b6fa349352fb226abd4ba2f6fca6a5e5f9cc87566c4c32c65,93cd09732baf72c381dbecc6658ca158e39f20e429767469f4e1e5ac8c07b4c2,70328e5abbdbb7a1a2edbd9eb28db4ff9de18548d7761dd4cb60662473b29359,100,25,93.0,4,100,576000000,18432000000,72172296000000,2000,30000000,300,0.1,30,10,82.8528712419793,90.68904957314953,"{""0"": 2000}","{""192"": 2000}","{'enabled': True, 'mpc': {'mode': 'fixed', 'level': 'finest'}, 'cem': {'mode': 'fixed', 'level': 'base'}, 'rollout': {'mode': 'fixed', 'level': 'base'}}",sepopt_k192_20260922,86604,reports/research/k192_sepopt_published_parity_20260924/final_n100/tworoom/seed_86604/001_sepopt_k192_20260922/eval.json
